PASSENGERS,FREIGHT,MAIL,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_FIPS,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_FIPS,YEAR,QUARTER,MONTH
6,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BOI,"Boise, ID",ID,16,16001,2020,2,4
6,429,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,4
6,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OMA,"Omaha, NE",NE,31,31055,2020,1,1
6,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PIT,"Pittsburgh, PA",PA,42,42003,2020,1,1
7,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SEA,"Seattle, WA",WA,53,53033,2020,1,3
7,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OKC,"Oklahoma City, OK",OK,40,40109,2020,1,3
7,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,CMH,"Columbus, OH",OH,39,39049,2020,1,1
7,57,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OAK,"Oakland, CA",CA,6,6001,2020,2,5
7,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,RNO,"Reno, NV",NV,32,32031,2020,2,6
7,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,2,6
7,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,2
8,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,JAX,"Jacksonville, FL",FL,12,12031,2020,1,3
8,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,GEG,"Spokane, WA",WA,53,53063,2020,1,1
9,1154,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCO,"Orlando, FL",FL,12,12095,2020,2,5
9,122,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PDX,"Portland, OR",OR,41,23005,2020,2,6
9,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PHL,"Philadelphia, PA",PA,42,42101,2020,1,2
9,2,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TPA,"Tampa, FL",FL,12,12057,2020,2,4
10,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PDX,"Portland, OR",OR,41,23005,2020,2,4
10,33,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,CRP,"Corpus Christi, TX",TX,48,#N/A,2020,1,3
10,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SFO,"San Francisco, CA",CA,6,6075,2020,1,3
10,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SDF,"Louisville, KY",KY,21,21111,2020,1,3
10,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SDF,"Louisville, KY",KY,21,21111,2020,1,1
11,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAT,"San Antonio, TX",TX,48,48029,2020,1,3
11,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCO,"Orlando, FL",FL,12,12095,2020,1,1
11,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OKC,"Oklahoma City, OK",OK,40,40109,2020,1,1
11,0,0,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,4
11,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,RNO,"Reno, NV",NV,32,32031,2020,1,2
11,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BNA,"Nashville, TN",TN,47,47037,2020,2,4
11,0,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,ORD,"Chicago, IL",IL,17,17031,2020,2,4
13,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DTW,"Detroit, MI",MI,26,26163,2020,1,3
13,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SJC,"San Jose, CA",CA,6,6085,2020,2,4
14,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BOI,"Boise, ID",ID,16,16001,2020,1,2
14,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SEA,"Seattle, WA",WA,53,53033,2020,1,1
14,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TUS,"Tucson, AZ",AZ,4,4019,2020,1,1
14,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SFO,"San Francisco, CA",CA,6,6075,2020,2,6
15,11,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LIT,"Little Rock, AR",AR,5,5119,2020,1,3
15,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,ONT,"Ontario, CA",CA,6,#N/A,2020,2,6
15,32,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
16,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SDF,"Louisville, KY",KY,21,21111,2020,1,2
17,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PVD,"Providence, RI",RI,44,44007,2020,1,3
17,189,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAN,"San Diego, CA",CA,6,6073,2020,2,5
17,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DTW,"Detroit, MI",MI,26,26163,2020,1,2
18,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SEA,"Seattle, WA",WA,53,53033,2020,1,2
19,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,3
19,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DTW,"Detroit, MI",MI,26,26163,2020,2,6
19,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MKE,"Milwaukee, WI",WI,55,55079,2020,2,6
19,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,CHS,"Charleston, SC",SC,45,45019,2020,2,6
19,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,STL,"Saint Louis, MO",MO,29,29510,2020,1,2
19,75,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DCA,"Washington, DC",VA,51,11001,2020,2,4
20,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,ONT,"Ontario, CA",CA,6,#N/A,2020,1,3
20,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TPA,"Tampa, FL",FL,12,12057,2020,1,1
20,0,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,IAH,"Houston, TX",TX,48,48201,2020,2,5
21,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BOI,"Boise, ID",ID,16,16001,2020,1,1
21,9,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PDX,"Portland, OR",OR,41,23005,2020,1,1
21,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PHL,"Philadelphia, PA",PA,42,42101,2020,1,1
22,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,ORF,"Norfolk, VA",VA,51,51710,2020,1,1
23,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HRL,"Harlingen/San Benito, TX",TX,48,#N/A,2020,1,3
25,169,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BNA,"Nashville, TN",TN,47,47037,2020,1,3
26,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,CVG,"Cincinnati, OH",KY,21,39061,2020,1,1
26,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,AUS,"Austin, TX",TX,48,48453,2020,2,5
28,1202,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SMF,"Sacramento, CA",CA,6,6067,2020,2,4
30,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,RNO,"Reno, NV",NV,32,32031,2020,1,3
30,118,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TUL,"Tulsa, OK",OK,40,40143,2020,1,3
30,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,STL,"Saint Louis, MO",MO,29,29510,2020,1,1
31,2069,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HOU,"Houston, TX",TX,48,48201,2020,2,5
32,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MKE,"Milwaukee, WI",WI,55,55079,2020,1,3
33,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MSY,"New Orleans, LA",LA,22,22071,2020,1,3
33,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BUR,"Burbank, CA",CA,6,6037,2020,2,5
33,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,GRR,"Grand Rapids, MI",MI,26,#N/A,2020,1,2
34,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,ONT,"Ontario, CA",CA,6,#N/A,2020,1,2
34,428,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAX,"Los Angeles, CA",CA,6,6037,2020,2,5
35,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SFO,"San Francisco, CA",CA,6,6075,2020,1,2
35,5152,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCO,"Orlando, FL",FL,12,12095,2020,2,4
37,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SNA,"Santa Ana, CA",CA,6,6059,2020,1,2
38,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BUR,"Burbank, CA",CA,6,6037,2020,2,6
40,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SJC,"San Jose, CA",CA,6,6085,2020,2,6
41,146,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,ORF,"Norfolk, VA",VA,51,51710,2020,1,3
43,36,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,2,5
43,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,CMH,"Columbus, OH",OH,39,39049,2020,1,2
44,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SNA,"Santa Ana, CA",CA,6,6059,2020,2,6
45,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCO,"Orlando, FL",FL,12,12095,2020,1,3
49,176,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,AUS,"Austin, TX",TX,48,48453,2020,2,6
51,231,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCI,"Kansas City, MO",MO,29,29095,2020,2,4
52,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TUL,"Tulsa, OK",OK,40,40143,2020,1,2
56,0,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,ORD,"Chicago, IL",IL,17,17031,2020,1,1
58,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TUL,"Tulsa, OK",OK,40,40143,2020,1,1
58,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SNA,"Santa Ana, CA",CA,6,6059,2020,1,1
60,100,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,4
60,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,ONT,"Ontario, CA",CA,6,#N/A,2020,1,1
61,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HRL,"Harlingen/San Benito, TX",TX,48,#N/A,2020,1,2
61,171,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BWI,"Baltimore, MD",MD,24,24510,2020,2,4
64,196,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HRL,"Harlingen/San Benito, TX",TX,48,#N/A,2020,1,1
65,7,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,IAH,"Houston, TX",TX,48,48201,2020,2,4
70,689,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,3
76,27,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCI,"Kansas City, MO",MO,29,29095,2020,2,5
82,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAT,"San Antonio, TX",TX,48,48029,2020,1,2
84,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MSY,"New Orleans, LA",LA,22,22071,2020,1,2
87,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TPA,"Tampa, FL",FL,12,12057,2020,2,5
90,79,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BNA,"Nashville, TN",TN,47,47037,2020,1,1
95,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SEA,"Seattle, WA",WA,53,53033,2020,2,6
102,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BUR,"Burbank, CA",CA,6,6037,2020,1,3
106,915,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAN,"San Diego, CA",CA,6,6073,2020,2,4
106,150,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SMF,"Sacramento, CA",CA,6,6067,2020,1,1
120,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,1
120,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MSY,"New Orleans, LA",LA,22,22071,2020,1,1
125,342,0,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,ATL,"Atlanta, GA",GA,13,13121,2020,2,4
128,440,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,AUS,"Austin, TX",TX,48,48453,2020,2,4
128,878,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SMF,"Sacramento, CA",CA,6,6067,2020,1,3
132,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,2
134,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAT,"San Antonio, TX",TX,48,48029,2020,1,1
144,79,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HOU,"Houston, TX",TX,48,48201,2020,2,6
148,0,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DFW,"Fort Worth, TX",TX,48,48439,2020,2,6
148,129,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TPA,"Tampa, FL",FL,12,12057,2020,1,3
154,181,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,GRR,"Grand Rapids, MI",MI,26,#N/A,2020,1,1
159,5,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,2,4
172,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCI,"Kansas City, MO",MO,29,29095,2020,2,6
181,21,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SMF,"Sacramento, CA",CA,6,6067,2020,1,2
184,2956,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAX,"Los Angeles, CA",CA,6,6037,2020,2,4
202,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DCA,"Washington, DC",VA,51,11001,2020,1,3
206,2719,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MDW,"Chicago, IL",IL,17,17031,2020,2,4
213,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DCA,"Washington, DC",VA,51,11001,2020,1,2
217,7582,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OAK,"Oakland, CA",CA,6,6001,2020,2,4
233,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DCA,"Washington, DC",VA,51,11001,2020,1,1
239,638,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BWI,"Baltimore, MD",MD,24,24510,2020,2,5
254,0,0,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,MSP,"Minneapolis, MN",MN,27,27053,2020,1,1
281,75,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BUR,"Burbank, CA",CA,6,6037,2020,1,2
309,5802,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,2,4
313,1117,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,TPA,"Tampa, FL",FL,12,12057,2020,2,6
323,5402,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HOU,"Houston, TX",TX,48,48201,2020,2,4
383,0,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BUR,"Burbank, CA",CA,6,6037,2020,1,1
394,8436,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAS,"Las Vegas, NV",NV,32,32003,2020,2,4
469,23630,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DAL,"Dallas, TX",TX,48,48113,2020,2,4
653,992,1543,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,3
704,10184,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,4
714,0,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,IAH,"Houston, TX",TX,48,48201,2020,1,3
776,0,0,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,2
915,3556,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MDW,"Chicago, IL",IL,17,17031,2020,2,5
949,2280,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DFW,"Fort Worth, TX",TX,48,48439,2020,2,4
1036,1520,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAS,"Las Vegas, NV",NV,32,32003,2020,2,5
1120,21,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,IAH,"Houston, TX",TX,48,48201,2020,1,2
1131,414,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAX,"Los Angeles, CA",CA,6,6037,2020,2,6
1162,353,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SJC,"San Jose, CA",CA,6,6085,2020,1,3
1273,1986,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCI,"Kansas City, MO",MO,29,29095,2020,1,3
1369,1334,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DFW,"Fort Worth, TX",TX,48,48439,2020,2,5
1720,4349,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OAK,"Oakland, CA",CA,6,6001,2020,2,6
1747,1277,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BWI,"Baltimore, MD",MD,24,24510,2020,2,6
1774,349,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SJC,"San Jose, CA",CA,6,6085,2020,1,2
1864,186,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCI,"Kansas City, MO",MO,29,29095,2020,1,1
1926,2141,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OAK,"Oakland, CA",CA,6,6001,2020,1,3
2013,1988,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MCI,"Kansas City, MO",MO,29,29095,2020,1,2
2052,7994,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DAL,"Dallas, TX",TX,48,48113,2020,2,5
2102,4469,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MDW,"Chicago, IL",IL,17,17031,2020,1,3
2119,796,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
2188,1058,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BWI,"Baltimore, MD",MD,24,24510,2020,1,3
2190,452,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SJC,"San Jose, CA",CA,6,6085,2020,1,1
2196,1067,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAN,"San Diego, CA",CA,6,6073,2020,1,3
2238,1892,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MDW,"Chicago, IL",IL,17,17031,2020,2,6
2295,91,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,IAH,"Houston, TX",TX,48,48201,2020,1,1
2302,8810,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,2,5
2349,558,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,AUS,"Austin, TX",TX,48,48453,2020,1,3
2589,5457,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,5
2606,6493,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAX,"Los Angeles, CA",CA,6,6037,2020,1,3
2698,2,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,1,3
3403,4070,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MDW,"Chicago, IL",IL,17,17031,2020,1,2
3535,1439,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAS,"Las Vegas, NV",NV,32,32003,2020,2,6
3616,589,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,AUS,"Austin, TX",TX,48,48453,2020,1,1
3718,4968,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BWI,"Baltimore, MD",MD,24,24510,2020,1,2
3726,1111,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,AUS,"Austin, TX",TX,48,48453,2020,1,2
3794,4765,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,BWI,"Baltimore, MD",MD,24,24510,2020,1,1
3968,1205,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HOU,"Houston, TX",TX,48,48201,2020,1,3
4097,3068,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,MDW,"Chicago, IL",IL,17,17031,2020,1,1
4102,301,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,2
4133,171,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,1,1
4236,4654,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAX,"Los Angeles, CA",CA,6,6037,2020,1,2
4260,10616,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAX,"Los Angeles, CA",CA,6,6037,2020,1,1
4342,5533,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,1,3
4413,1507,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAN,"San Diego, CA",CA,6,6073,2020,1,2
4653,2479,0,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,ATL,"Atlanta, GA",GA,13,13121,2020,1,3
4682,3334,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OAK,"Oakland, CA",CA,6,6001,2020,1,2
4772,1793,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,LAS,"Las Vegas, NV",NV,32,32003,2020,1,3
4781,0,0,American Airlines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,1
4893,167,0,United Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,1,2
4896,9884,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,2,6
5169,6761,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,6
5353,1091,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,SAN,"San Diego, CA",CA,6,6073,2020,1,1
5784,5010,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,OAK,"Oakland, CA",CA,6,6001,2020,1,1
5947,26706,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DAL,"Dallas, TX",TX,48,48113,2020,2,6
6599,15085,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DAL,"Dallas, TX",TX,48,48113,2020,1,3
7592,8326,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
8008,6314,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,DEN,"Denver, CO",CO,8,8031,2020,1,2
8409,1768,0,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
8559,6494,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HOU,"Houston, TX",TX,48,48201,2020,1,2
8831,2589,0,Delta Air Lines Inc.,ABQ,"Albuquerque, NM",NM,35,35001,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
9252,6668,0,Southwest Airlines Co.,ABQ,"Albuquerque, NM",NM,35,35001,HOU,"Houston, TX",TX,48,48201,2020,1,1
